Title=" Lid Driven Flow"
VARIABLES="time","err1","err2"
ZONE T= "BOX", I= 101, J=101, F=POINT
0 0 -66.6667
0.02 -0.00222222 -26.1317
0.04 -0.00168896 7.70803
0.06 -0.000606608 16.2471
0.08 0.000111589 11.2607
0.1 0.000336984 3.73503
0.12 0.00024209 -1.17818
0.14 6.4512e-05 -2.32368
0.16 -4.48031e-05 -1.31514
0.18 -6.54318e-05 -0.107672
0.2 -4.1901e-05 0.452884
0.22 -1.59152e-05 0.45641
0.24 -3.36214e-06 0.264452
0.26 -1.82636e-06 0.114197
0.28 -4.14954e-06 0.0592475
0.3 -5.86242e-06 0.0604485
0.32 -6.02221e-06 0.0724729
0.34 -5.34116e-06 0.0757319
0.36 -4.58496e-06 0.0705313
0.38 -4.0503e-06 0.0628189
0.4 -3.70491e-06 0.0563091
0.42 -3.44025e-06 0.0515941
0.44 -3.19489e-06 0.0479368
0.46 -2.95898e-06 0.0446828
0.48 -2.74095e-06 0.041616
0.5 -2.54597e-06 0.0387638
0.52 -2.37243e-06 0.0361747
0.54 -2.21621e-06 0.0338438
0.56 -2.07395e-06 0.0317327
0.58 -1.94378e-06 0.0298034
0.6 -1.82457e-06 0.0280305
0.62 -1.71534e-06 0.0263979
0.64 -1.61507e-06 0.0248928
0.66 -1.52282e-06 0.0235031
0.68 -1.43774e-06 0.0222171
0.7 -1.35911e-06 0.0210245
0.72 -1.28631e-06 0.0199164
0.74 -1.21881e-06 0.018885
0.76 -1.15611e-06 0.0179235
0.78 -1.09779e-06 0.0170259
0.8 -1.04346e-06 0.0161866
0.82 -9.92764e-07 0.0154008
0.84 -9.45411e-07 0.0146641
0.86 -9.01119e-07 0.0139726
0.88 -8.5964e-07 0.0133228
0.9 -8.2075e-07 0.0127115
0.92 -7.84247e-07 0.0121357
0.94 -7.49947e-07 0.011593
0.96 -7.17685e-07 0.0110808
0.98 -6.87308e-07 0.0105971
1 -6.5868e-07 0.0101398
1.02 -6.31675e-07 0.00970712
1.04 -6.06179e-07 0.00929745
1.06 -5.82085e-07 0.00890925
1.08 -5.59299e-07 0.00854111
1.1 -5.37731e-07 0.00819175
1.12 -5.17302e-07 0.00785999
1.14 -4.97936e-07 0.00754474
1.16 -4.79564e-07 0.00724498
1.18 -4.62123e-07 0.00695978
1.2 -4.45555e-07 0.00668827
1.22 -4.29806e-07 0.00642964
1.24 -4.14824e-07 0.00618316
1.26 -4.00564e-07 0.00594812
1.28 -3.86982e-07 0.00572388
1.3 -3.74039e-07 0.00550984
1.32 -3.61697e-07 0.00530543
1.34 -3.49922e-07 0.00511014
1.36 -3.38681e-07 0.00492346
1.38 -3.27944e-07 0.00474495
1.4 -3.17684e-07 0.00457417
1.42 -3.07873e-07 0.00441071
1.44 -2.98488e-07 0.00425421
1.46 -2.89505e-07 0.00410431
1.48 -2.80903e-07 0.00396067
1.5 -2.72663e-07 0.00382298
1.52 -2.64764e-07 0.00369095
1.54 -2.5719e-07 0.0035643
1.56 -2.49924e-07 0.00344277
1.58 -2.42951e-07 0.00332612
1.6 -2.36254e-07 0.0032141
1.62 -2.29822e-07 0.00310651
1.64 -2.23641e-07 0.00300314
1.66 -2.17699e-07 0.00290379
1.68 -2.11984e-07 0.00280827
1.7 -2.06485e-07 0.00271641
1.72 -2.01192e-07 0.00262805
1.74 -1.96096e-07 0.00254303
1.76 -1.91187e-07 0.0024612
1.78 -1.86457e-07 0.00238242
1.8 -1.81898e-07 0.00230656
1.82 -1.77501e-07 0.00223349
1.84 -1.73261e-07 0.00216309
1.86 -1.69168e-07 0.00209524
1.88 -1.65218e-07 0.00202984
1.9 -1.61404e-07 0.00196679
1.92 -1.5772e-07 0.00190598
1.94 -1.5416e-07 0.00184733
1.96 -1.50719e-07 0.00179074
1.98 -1.47393e-07 0.00173613
2 -1.44176e-07 0.00168341
2.02 -1.41064e-07 0.00163252
2.04 -1.38052e-07 0.00158339
2.06 -1.35136e-07 0.00153593
2.08 -1.32313e-07 0.00149008
2.1 -1.29579e-07 0.00144578
2.12 -1.2693e-07 0.00140297
2.14 -1.24363e-07 0.0013616
2.16 -1.21874e-07 0.0013216
2.18 -1.19461e-07 0.00128292
2.2 -1.17121e-07 0.00124551
2.22 -1.14851e-07 0.00120933
2.24 -1.12647e-07 0.00117433
2.26 -1.10509e-07 0.00114046
2.28 -1.08432e-07 0.00110769
2.3 -1.06416e-07 0.00107596
2.32 -1.04457e-07 0.00104525
2.34 -1.02554e-07 0.00101551
2.36 -1.00704e-07 0.000986718
2.38 -9.89059e-08 0.000958828
2.4 -9.71576e-08 0.000931812
2.42 -9.54572e-08 0.000905639
2.44 -9.38032e-08 0.000880277
2.46 -9.21938e-08 0.000855699
2.48 -9.06275e-08 0.000831876
2.5 -8.91028e-08 0.000808783
2.52 -8.76183e-08 0.000786394
2.54 -8.61727e-08 0.000764685
2.56 -8.47645e-08 0.000743631
2.58 -8.33925e-08 0.000723211
2.6 -8.20556e-08 0.000703403
2.62 -8.07525e-08 0.000684186
2.64 -7.94821e-08 0.00066554
2.66 -7.82435e-08 0.000647445
2.68 -7.70354e-08 0.000629884
2.7 -7.58571e-08 0.000612838
2.72 -7.47074e-08 0.000596291
2.74 -7.35855e-08 0.000580225
2.76 -7.24905e-08 0.000564626
2.78 -7.14215e-08 0.000549478
2.8 -7.03778e-08 0.000534765
2.82 -6.93586e-08 0.000520474
2.84 -6.83631e-08 0.000506592
2.86 -6.73906e-08 0.000493105
2.88 -6.64403e-08 0.00048
2.9 -6.55117e-08 0.000467266
2.92 -6.4604e-08 0.00045489
2.94 -6.37166e-08 0.000442862
2.96 -6.2849e-08 0.00043117
2.98 -6.20006e-08 0.000419803
3 -6.11707e-08 0.000408752
3.02 -6.03589e-08 0.000398007
3.04 -5.95647e-08 0.000387558
3.06 -5.87874e-08 0.000377397
3.08 -5.80268e-08 0.000367514
3.1 -5.72822e-08 0.0003579
3.12 -5.65532e-08 0.000348549
3.14 -5.58394e-08 0.000339451
3.16 -5.51404e-08 0.000330599
3.18 -5.44558e-08 0.000321986
3.2 -5.37852e-08 0.000313604
3.22 -5.31281e-08 0.000305447
3.24 -5.24843e-08 0.000297508
3.26 -5.18533e-08 0.00028978
3.28 -5.12349e-08 0.000282258
3.3 -5.06287e-08 0.000274935
3.32 -5.00343e-08 0.000267805
3.34 -4.94516e-08 0.000260864
3.36 -4.88801e-08 0.000254104
3.38 -4.83195e-08 0.000247522
3.4 -4.77697e-08 0.000241111
3.42 -4.72303e-08 0.000234868
3.44 -4.67011e-08 0.000228787
3.46 -4.61817e-08 0.000222863
3.48 -4.56721e-08 0.000217093
3.5 -4.51718e-08 0.000211472
3.52 -4.46807e-08 0.000205995
3.54 -4.41987e-08 0.000200659
3.56 -4.37253e-08 0.00019546
3.58 -4.32605e-08 0.000190394
3.6 -4.2804e-08 0.000185457
3.62 -4.23557e-08 0.000180646
3.64 -4.19153e-08 0.000175958
3.66 -4.14827e-08 0.000171388
3.68 -4.10577e-08 0.000166934
3.7 -4.064e-08 0.000162592
3.72 -4.02296e-08 0.000158361
3.74 -3.98262e-08 0.000154235
3.76 -3.94298e-08 0.000150214
3.78 -3.90401e-08 0.000146294
3.8 -3.86571e-08 0.000142472
3.82 -3.82804e-08 0.000138746
3.84 -3.79101e-08 0.000135113
3.86 -3.7546e-08 0.000131571
3.88 -3.71879e-08 0.000128118
3.9 -3.68357e-08 0.000124751
3.92 -3.64893e-08 0.000121468
3.94 -3.61486e-08 0.000118267
3.96 -3.58134e-08 0.000115146
3.98 -3.54837e-08 0.000112102
4 -3.51592e-08 0.000109134
4.02 -3.484e-08 0.000106241
4.04 -3.45258e-08 0.000103419
4.06 -3.42167e-08 0.000100668
4.08 -3.39124e-08 9.79852e-05
4.1 -3.36129e-08 9.53695e-05
4.12 -3.33182e-08 9.28191e-05
4.14 -3.3028e-08 9.03324e-05
4.16 -3.27423e-08 8.79079e-05
4.18 -3.24611e-08 8.55442e-05
4.2 -3.21842e-08 8.32397e-05
4.22 -3.19116e-08 8.09931e-05
4.24 -3.16431e-08 7.8803e-05
4.26 -3.13787e-08 7.66681e-05
4.28 -3.11184e-08 7.45871e-05
4.3 -3.08619e-08 7.25589e-05
4.32 -3.06094e-08 7.05821e-05
4.34 -3.03606e-08 6.86556e-05
4.36 -3.01156e-08 6.67783e-05
4.38 -2.98742e-08 6.4949e-05
4.4 -2.96364e-08 6.31668e-05
4.42 -2.94021e-08 6.14305e-05
4.44 -2.91712e-08 5.97391e-05
4.46 -2.89438e-08 5.80917e-05
4.48 -2.87197e-08 5.64873e-05
4.5 -2.84988e-08 5.4925e-05
4.52 -2.82812e-08 5.34039e-05
4.54 -2.80668e-08 5.19231e-05
4.56 -2.78554e-08 5.04817e-05
4.58 -2.76471e-08 4.90789e-05
4.6 -2.74418e-08 4.7714e-05
4.62 -2.72394e-08 4.6386e-05
4.64 -2.70399e-08 4.50943e-05
4.66 -2.68432e-08 4.38381e-05
4.68 -2.66494e-08 4.26167e-05
4.7 -2.64583e-08 4.14294e-05
4.72 -2.62698e-08 4.02755e-05
4.74 -2.60841e-08 3.91543e-05
4.76 -2.59009e-08 3.80652e-05
4.78 -2.57203e-08 3.70075e-05
4.8 -2.55422e-08 3.59806e-05
4.82 -2.53665e-08 3.49839e-05
4.84 -2.51934e-08 3.40168e-05
4.86 -2.50226e-08 3.30788e-05
4.88 -2.48541e-08 3.21692e-05
4.9 -2.4688e-08 3.12875e-05
4.92 -2.45241e-08 3.04333e-05
4.94 -2.43624e-08 2.96059e-05
4.96 -2.4203e-08 2.88048e-05
4.98 -2.40457e-08 2.80296e-05
5 -2.38905e-08 2.72797e-05
5.02 -2.37375e-08 2.65547e-05
5.04 -2.35864e-08 2.58541e-05
5.06 -2.34374e-08 2.51774e-05
5.08 -2.32904e-08 2.45243e-05
5.1 -2.31453e-08 2.38941e-05
5.12 -2.30021e-08 2.32866e-05
5.14 -2.28608e-08 2.27013e-05
5.16 -2.27214e-08 2.21377e-05
5.18 -2.25838e-08 2.15955e-05
5.2 -2.2448e-08 2.10742e-05
5.22 -2.23139e-08 2.05735e-05
5.24 -2.21816e-08 2.0093e-05
5.26 -2.20509e-08 1.96322e-05
5.28 -2.1922e-08 1.91909e-05
5.3 -2.17946e-08 1.87686e-05
5.32 -2.16689e-08 1.8365e-05
5.34 -2.15448e-08 1.79797e-05
5.36 -2.14222e-08 1.76124e-05
5.38 -2.13012e-08 1.72627e-05
5.4 -2.11816e-08 1.69303e-05
5.42 -2.10636e-08 1.66149e-05
5.44 -2.0947e-08 1.63161e-05
5.46 -2.08318e-08 1.60335e-05
5.48 -2.0718e-08 1.57669e-05
5.5 -2.06056e-08 1.5516e-05
5.52 -2.04946e-08 1.52804e-05
5.54 -2.03848e-08 1.50598e-05
5.56 -2.02764e-08 1.4854e-05
5.58 -2.01693e-08 1.46625e-05
5.6 -2.00634e-08 1.44852e-05
5.62 -1.99588e-08 1.43217e-05
5.64 -1.98553e-08 1.41717e-05
5.66 -1.97531e-08 1.4035e-05
5.68 -1.9652e-08 1.39112e-05
5.7 -1.95521e-08 1.38001e-05
5.72 -1.94533e-08 1.37014e-05
5.74 -1.93556e-08 1.36148e-05
5.76 -1.9259e-08 1.35401e-05
5.78 -1.91634e-08 1.34769e-05
5.8 -1.90689e-08 1.34251e-05
5.82 -1.89755e-08 1.33843e-05
5.84 -1.8883e-08 1.33543e-05
5.86 -1.87915e-08 1.33349e-05
5.88 -1.8701e-08 1.33257e-05
5.9 -1.86114e-08 1.33266e-05
5.92 -1.85228e-08 1.33372e-05
5.94 -1.84351e-08 1.33573e-05
5.96 -1.83483e-08 1.33868e-05
5.98 -1.82623e-08 1.34253e-05
6 -1.81772e-08 1.34726e-05
6.02 -1.8093e-08 1.35285e-05
6.04 -1.80096e-08 1.35927e-05
6.06 -1.7927e-08 1.3665e-05
6.08 -1.78452e-08 1.37452e-05
6.1 -1.77642e-08 1.3833e-05
6.12 -1.76839e-08 1.39283e-05
6.14 -1.76044e-08 1.40307e-05
6.16 -1.75257e-08 1.41402e-05
6.18 -1.74476e-08 1.42564e-05
6.2 -1.73703e-08 1.43792e-05
6.22 -1.72937e-08 1.45083e-05
6.24 -1.72177e-08 1.46436e-05
6.26 -1.71424e-08 1.47848e-05
6.28 -1.70677e-08 1.49318e-05
6.3 -1.69937e-08 1.50842e-05
6.32 -1.69203e-08 1.5242e-05
6.34 -1.68476e-08 1.5405e-05
6.36 -1.67754e-08 1.55728e-05
6.38 -1.67038e-08 1.57454e-05
6.4 -1.66328e-08 1.59226e-05
6.42 -1.65624e-08 1.61042e-05
6.44 -1.64925e-08 1.62899e-05
6.46 -1.64231e-08 1.64797e-05
6.48 -1.63543e-08 1.66733e-05
6.5 -1.6286e-08 1.68706e-05
6.52 -1.62183e-08 1.70713e-05
6.54 -1.6151e-08 1.72754e-05
6.56 -1.60842e-08 1.74826e-05
6.58 -1.60179e-08 1.76928e-05
6.6 -1.5952e-08 1.79058e-05
6.62 -1.58867e-08 1.81215e-05
6.64 -1.58217e-08 1.83397e-05
6.66 -1.57573e-08 1.85602e-05
6.68 -1.56932e-08 1.87829e-05
6.7 -1.56296e-08 1.90077e-05
6.72 -1.55664e-08 1.92344e-05
6.74 -1.55036e-08 1.94628e-05
6.76 -1.54412e-08 1.96929e-05
6.78 -1.53792e-08 1.99244e-05
6.8 -1.53176e-08 2.01573e-05
6.82 -1.52564e-08 2.03914e-05
6.84 -1.51955e-08 2.06265e-05
6.86 -1.5135e-08 2.08627e-05
6.88 -1.50749e-08 2.10996e-05
6.9 -1.50151e-08 2.13372e-05
6.92 -1.49556e-08 2.15754e-05
6.94 -1.48965e-08 2.18141e-05
6.96 -1.48378e-08 2.20531e-05
6.98 -1.47793e-08 2.22924e-05
7 -1.47212e-08 2.25318e-05
7.02 -1.46634e-08 2.27712e-05
7.04 -1.46059e-08 2.30105e-05
7.06 -1.45487e-08 2.32496e-05
7.08 -1.44918e-08 2.34884e-05
7.1 -1.44352e-08 2.37268e-05
7.12 -1.43788e-08 2.39648e-05
7.14 -1.43228e-08 2.42022e-05
7.16 -1.42671e-08 2.44389e-05
7.18 -1.42116e-08 2.46748e-05
7.2 -1.41564e-08 2.49099e-05
7.22 -1.41014e-08 2.51441e-05
7.24 -1.40468e-08 2.53773e-05
7.26 -1.39924e-08 2.56094e-05
7.28 -1.39382e-08 2.58403e-05
7.3 -1.38843e-08 2.607e-05
7.32 -1.38306e-08 2.62984e-05
7.34 -1.37772e-08 2.65254e-05
7.36 -1.37241e-08 2.6751e-05
7.38 -1.36711e-08 2.69751e-05
7.4 -1.36184e-08 2.71977e-05
7.42 -1.3566e-08 2.74186e-05
7.44 -1.35137e-08 2.76378e-05
7.46 -1.34617e-08 2.78553e-05
7.48 -1.34099e-08 2.8071e-05
7.5 -1.33584e-08 2.82849e-05
7.52 -1.3307e-08 2.84969e-05
7.54 -1.32559e-08 2.87069e-05
7.56 -1.3205e-08 2.8915e-05
7.58 -1.31543e-08 2.9121e-05
7.6 -1.31038e-08 2.9325e-05
7.62 -1.30536e-08 2.95268e-05
7.64 -1.30035e-08 2.97266e-05
7.66 -1.29536e-08 2.99241e-05
7.68 -1.2904e-08 3.01195e-05
7.7 -1.28545e-08 3.03126e-05
7.72 -1.28053e-08 3.05034e-05
7.74 -1.27562e-08 3.0692e-05
7.76 -1.27074e-08 3.08782e-05
7.78 -1.26587e-08 3.10621e-05
7.8 -1.26103e-08 3.12436e-05
7.82 -1.2562e-08 3.14227e-05
7.84 -1.25139e-08 3.15994e-05
7.86 -1.2466e-08 3.17737e-05
7.88 -1.24184e-08 3.19455e-05
7.9 -1.23709e-08 3.21149e-05
7.92 -1.23236e-08 3.22818e-05
7.94 -1.22764e-08 3.24462e-05
7.96 -1.22295e-08 3.26081e-05
7.98 -1.21827e-08 3.27676e-05
8 -1.21362e-08 3.29245e-05
8.02 -1.20898e-08 3.30789e-05
8.04 -1.20436e-08 3.32308e-05
8.06 -1.19976e-08 3.33802e-05
8.08 -1.19518e-08 3.3527e-05
8.1 -1.19062e-08 3.36713e-05
8.12 -1.18607e-08 3.38131e-05
8.14 -1.18154e-08 3.39524e-05
8.16 -1.17703e-08 3.40892e-05
8.18 -1.17254e-08 3.42234e-05
8.2 -1.16807e-08 3.43552e-05
8.22 -1.16361e-08 3.44844e-05
8.24 -1.15918e-08 3.46112e-05
8.26 -1.15476e-08 3.47354e-05
8.28 -1.15036e-08 3.48572e-05
8.3 -1.14598e-08 3.49765e-05
8.32 -1.14161e-08 3.50934e-05
8.34 -1.13726e-08 3.52078e-05
8.36 -1.13294e-08 3.53198e-05
8.38 -1.12862e-08 3.54293e-05
8.4 -1.12433e-08 3.55365e-05
8.42 -1.12006e-08 3.56413e-05
8.44 -1.1158e-08 3.57437e-05
8.46 -1.11156e-08 3.58437e-05
8.48 -1.10734e-08 3.59414e-05
8.5 -1.10313e-08 3.60368e-05
8.52 -1.09895e-08 3.61299e-05
8.54 -1.09478e-08 3.62207e-05
8.56 -1.09063e-08 3.63093e-05
8.58 -1.0865e-08 3.63956e-05
8.6 -1.08238e-08 3.64797e-05
8.62 -1.07829e-08 3.65616e-05
8.64 -1.07421e-08 3.66413e-05
8.66 -1.07015e-08 3.67189e-05
8.68 -1.0661e-08 3.67944e-05
8.7 -1.06208e-08 3.68677e-05
8.72 -1.05807e-08 3.6939e-05
8.74 -1.05408e-08 3.70082e-05
8.76 -1.05011e-08 3.70754e-05
8.78 -1.04615e-08 3.71405e-05
8.8 -1.04222e-08 3.72037e-05
8.82 -1.0383e-08 3.7265e-05
8.84 -1.0344e-08 3.73243e-05
8.86 -1.03051e-08 3.73817e-05
8.88 -1.02665e-08 3.74372e-05
8.9 -1.0228e-08 3.74909e-05
8.92 -1.01897e-08 3.75427e-05
8.94 -1.01516e-08 3.75928e-05
8.96 -1.01136e-08 3.76411e-05
8.98 -1.00758e-08 3.76876e-05
9 -1.00382e-08 3.77324e-05
9.02 -1.00008e-08 3.77756e-05
9.04 -9.96358e-09 3.7817e-05
9.06 -9.92651e-09 3.78569e-05
9.08 -9.88962e-09 3.78951e-05
9.1 -9.8529e-09 3.79318e-05
9.12 -9.81636e-09 3.79669e-05
9.14 -9.78e-09 3.80005e-05
9.16 -9.74381e-09 3.80326e-05
9.18 -9.7078e-09 3.80632e-05
9.2 -9.67196e-09 3.80924e-05
9.22 -9.63629e-09 3.81202e-05
9.24 -9.6008e-09 3.81465e-05
9.26 -9.56548e-09 3.81716e-05
9.28 -9.53034e-09 3.81953e-05
9.3 -9.49537e-09 3.82177e-05
9.32 -9.46057e-09 3.82388e-05
9.34 -9.42594e-09 3.82586e-05
9.36 -9.39149e-09 3.82773e-05
9.38 -9.35721e-09 3.82947e-05
9.4 -9.3231e-09 3.8311e-05
9.42 -9.28916e-09 3.83261e-05
9.44 -9.25539e-09 3.83401e-05
9.46 -9.22179e-09 3.8353e-05
9.48 -9.18836e-09 3.83648e-05
9.5 -9.1551e-09 3.83756e-05
9.52 -9.122e-09 3.83854e-05
9.54 -9.08908e-09 3.83942e-05
9.56 -9.05632e-09 3.8402e-05
9.58 -9.02373e-09 3.84088e-05
9.6 -8.99131e-09 3.84148e-05
9.62 -8.95905e-09 3.84198e-05
9.64 -8.92696e-09 3.8424e-05
9.66 -8.89503e-09 3.84273e-05
9.68 -8.86327e-09 3.84297e-05
9.7 -8.83167e-09 3.84314e-05
9.72 -8.80024e-09 3.84323e-05
9.74 -8.76896e-09 3.84324e-05
9.76 -8.73785e-09 3.84318e-05
9.78 -8.7069e-09 3.84304e-05
9.8 -8.67611e-09 3.84283e-05
9.82 -8.64548e-09 3.84256e-05
9.84 -8.61501e-09 3.84222e-05
9.86 -8.58469e-09 3.84181e-05
9.88 -8.55454e-09 3.84135e-05
9.9 -8.52454e-09 3.84082e-05
9.92 -8.49469e-09 3.84023e-05
9.94 -8.46501e-09 3.83959e-05
9.96 -8.43547e-09 3.83889e-05
9.98 -8.40609e-09 3.83814e-05
10 -8.37687e-09 3.83734e-05
10.02 -8.34779e-09 3.83648e-05
10.04 -8.31887e-09 3.83558e-05
10.06 -8.2901e-09 3.83464e-05
10.08 -8.26148e-09 3.83364e-05
10.1 -8.233e-09 3.83261e-05
10.12 -8.20468e-09 3.83153e-05
10.14 -8.1765e-09 3.83041e-05
10.16 -8.14847e-09 3.82925e-05
10.18 -8.12058e-09 3.82805e-05
10.2 -8.09284e-09 3.82682e-05
10.22 -8.06525e-09 3.82555e-05
10.24 -8.03779e-09 3.82425e-05
10.26 -8.01048e-09 3.82292e-05
10.28 -7.98331e-09 3.82155e-05
10.3 -7.95628e-09 3.82016e-05
10.32 -7.92939e-09 3.81873e-05
10.34 -7.90264e-09 3.81728e-05
10.36 -7.87602e-09 3.8158e-05
10.38 -7.84954e-09 3.81429e-05
10.4 -7.8232e-09 3.81276e-05
10.42 -7.79699e-09 3.81121e-05
10.44 -7.77092e-09 3.80963e-05
10.46 -7.74498e-09 3.80803e-05
10.48 -7.71917e-09 3.80641e-05
10.5 -7.6935e-09 3.80477e-05
10.52 -7.66795e-09 3.80311e-05
10.54 -7.64253e-09 3.80143e-05
10.56 -7.61724e-09 3.79973e-05
10.58 -7.59208e-09 3.79801e-05
10.6 -7.56705e-09 3.79628e-05
10.62 -7.54214e-09 3.79453e-05
10.64 -7.51735e-09 3.79277e-05
10.66 -7.49269e-09 3.79099e-05
10.68 -7.46816e-09 3.7892e-05
10.7 -7.44374e-09 3.7874e-05
10.72 -7.41945e-09 3.78558e-05
10.74 -7.39527e-09 3.78375e-05
10.76 -7.37122e-09 3.78191e-05
