Title=" Lid Driven Flow"
VARIABLES="time","err1","err2"
ZONE T= "BOX", I= 101, J=101, F=POINT
0 0 -22.2222
0.02 -0.000740741 -19.4005
0.04 -0.00083667 -15.8619
0.06 -0.000794876 -12.6804
0.08 -0.000705307 -9.79009
0.1 -0.000594131 -7.16972
0.12 -0.000475433 -4.86541
0.14 -0.000360243 -2.9467
0.16 -0.000257429 -1.4635
0.18 -0.000172894 -0.420078
0.2 -0.000109012 0.228592
0.22 -6.48945e-05 0.562907
0.24 -3.7351e-05 0.677215
0.26 -2.21229e-05 0.660021
0.28 -1.49699e-05 0.581163
0.3 -1.23813e-05 0.487162
0.32 -1.18715e-05 0.403136
0.34 -1.19478e-05 0.338361
0.36 -1.189e-05 0.292658
0.38 -1.14756e-05 0.261701
0.4 -1.07384e-05 0.240454
0.42 -9.80279e-06 0.224848
0.44 -8.79225e-06 0.212211
0.46 -7.79484e-06 0.20106
0.48 -6.86018e-06 0.190704
0.5 -6.00938e-06 0.180877
0.52 -5.24666e-06 0.171504
0.54 -4.56792e-06 0.162576
0.56 -3.96579e-06 0.154096
0.58 -3.43211e-06 0.146062
0.6 -2.95899e-06 0.138467
0.62 -2.53913e-06 0.131298
0.64 -2.16603e-06 0.124536
0.66 -1.83399e-06 0.118162
0.68 -1.5381e-06 0.112154
0.7 -1.27412e-06 0.106489
0.72 -1.03841e-06 0.101146
0.74 -8.27844e-07 0.0961041
0.76 -6.39682e-07 0.0913442
0.78 -4.71537e-07 0.0868491
0.8 -3.21304e-07 0.0826026
0.82 -1.87117e-07 0.0785898
0.84 -6.73214e-08 0.0747967
0.86 3.95583e-08 0.0712104
0.88 1.34838e-07 0.0678186
0.9 2.19692e-07 0.0646097
0.92 2.95173e-07 0.0615729
0.94 3.62221e-07 0.0586978
0.96 4.21679e-07 0.0559749
0.98 4.74303e-07 0.053395
1 5.20771e-07 0.0509496
1.02 5.61692e-07 0.0486305
1.04 5.97613e-07 0.0464303
1.06 6.29026e-07 0.0443419
1.08 6.56373e-07 0.0423588
1.1 6.80054e-07 0.0404747
1.12 7.00427e-07 0.0386839
1.14 7.17817e-07 0.036981
1.16 7.32516e-07 0.0353609
1.18 7.44788e-07 0.0338189
1.2 7.54872e-07 0.0323507
1.22 7.62982e-07 0.0309519
1.24 7.69313e-07 0.0296189
1.26 7.74042e-07 0.0283479
1.28 7.77327e-07 0.0271355
1.3 7.79312e-07 0.0259786
1.32 7.80128e-07 0.0248741
1.34 7.79891e-07 0.0238191
1.36 7.78709e-07 0.0228112
1.38 7.76677e-07 0.0218478
1.4 7.73884e-07 0.0209264
1.42 7.70408e-07 0.0200451
1.44 7.66322e-07 0.0192016
1.46 7.6169e-07 0.0183941
1.48 7.56572e-07 0.0176207
1.5 7.51021e-07 0.0168797
1.52 7.45086e-07 0.0161696
1.54 7.38811e-07 0.0154887
1.56 7.32236e-07 0.0148356
1.58 7.25398e-07 0.0142091
1.6 7.1833e-07 0.0136077
1.62 7.11063e-07 0.0130304
1.64 7.03622e-07 0.0124759
1.66 6.96035e-07 0.0119433
1.68 6.88322e-07 0.0114315
1.7 6.80505e-07 0.0109395
1.72 6.72603e-07 0.0104664
1.74 6.64633e-07 0.0100114
1.76 6.56609e-07 0.00957373
1.78 6.48547e-07 0.00915252
1.8 6.40458e-07 0.00874708
1.82 6.32355e-07 0.00835672
1.84 6.24248e-07 0.00798079
1.86 6.16146e-07 0.00761866
1.88 6.08058e-07 0.00726975
1.9 5.99992e-07 0.0069335
1.92 5.91955e-07 0.00660938
1.94 5.83953e-07 0.00629688
1.96 5.75992e-07 0.00599551
1.98 5.68077e-07 0.00570484
2 5.60213e-07 0.00542441
2.02 5.52403e-07 0.00515381
2.04 5.44652e-07 0.00489266
2.06 5.36963e-07 0.00464057
2.08 5.29338e-07 0.00439718
2.1 5.21781e-07 0.00416217
